"","branch_type","branch_name","branch_address","branch_city","branch_state","branch_zip"
"2570","Sucursal","aurora farnsworth bkg. ctr. branch","2365 NORTH FARNSWORTH AVENUE","Kane","IL",60502
"2571","Sucursal","eola & indian trail bnkg ctr branch","1188 NORTH BOLA ROAD","DuPage","IL",60502
"2572","Sucursal","fox valley branch","4461 FOX VALLEY CENTER DRIVE","DuPage","IL",60504
"2573","Sucursal","west aurora banking center branch","1500 NORTH ORCHARD ROAD","Kane","IL",60506
"2574","Sucursal","batavia avenue branch","130 SOUTH BATAVIA AVENUE","Kane","IL",60510
"2575","Sucursal","randall branch","5 NORTH RANDALL ROAD","Kane","IL",60510
"2576","Sucursal","downers grove ogden branch","1200 OGDEN AVENUE","DuPage","IL",60515
"2577","Sucursal","downers grove branch","62 OGDEN AVENUE","DuPage","IL",60515
"2578","Sucursal","main and 63rd branch","6241 MAIN STREET","DuPage","IL",60516
"2579","Sucursal","woodridge branch","7501 LEMONT ROAD","DuPage","IL",60517
"2580","Sucursal","hinsdale/ogden branch","400 EAST OGDEN AVENUE","DuPage","IL",60521
"2581","Sucursal","oak brook branch","2122 WEST 22ND STREET","DuPage","IL",60523
"2582","Sucursal","la grange branch","308 WEST BURLINGTON AVENUE","Cook","IL",60525
"2583","Sucursal","la grange drive-up branch","308 WEST BURLINGTON AVENUE","Cook","IL",60525
"2584","Sucursal","willowbrook facility branch","730 PLAINFIELD ROAD","DuPage","IL",60527
"2585","Sucursal","county line and burr ridge pkwy","150 BURR RIDGE PKWY","Cook","IL",60527
"2586","Sucursal","orchard and mayfield branch","2101 ORCHARD RD","Kane","IL",60538
"2587","Sucursal","naperville branch","1212 HOBSON ROAD","DuPage","IL",60540
"2588","Sucursal","naperville downtown branch","55 SOUTH MAIN STREET, SUITE 175","DuPage","IL",60540
"2589","Sucursal","springbrook prairie branch","2503 W 75TH ST","DuPage","IL",60540
"2590","Sucursal","orchard and oak branch","140 HANSEN BLVD","Kane","IL",60542
"2591","Sucursal","oswego-orchard road banking center branch","3419 ORCHARD ROAD","Kendall","IL",60543
"2592","Sucursal","route 34 & 5th st bnkg center branch","2310 U.S. HIGHWAY 34","Kendall","IL",60543
"2593","Sucursal","plainfield illinois branch","15115 S ILLINOIS","Will","IL",60544
"2594","Sucursal","rt 59 and 135th st branch","13661 S RT 59","Will","IL",60544
"2595","Sucursal","north riverside branch","1730 SOUTH HARLEM AVENUE","Cook","IL",60546
"2596","Sucursal","sugar cove branch","489 NORTH STATE ROUTE 47","Kane","IL",60554
"2597","Sucursal","warrenville facility branch","29W555 BATAVIA ROAD","DuPage","IL",60555
"2598","Sucursal","cass and 63rd branch","6320 S CASS AVE","DuPage","IL",60559
"2599","Sucursal","yorkville banking center branch","110 EAST VETERANS PARKWAY","Kendall","IL",60560
"2600","Sucursal","darien & 75th street branch","7501 CASS AVENUE","DuPage","IL",60561
"2601","Sucursal","naper & ogden banking center branch","1455 NORTH NAPER BLVD","DuPage","IL",60563
"2602","Sucursal","route 59 & brookdale banking center branch","1396 N SR 59","DuPage","IL",60563
"2603","Sucursal","naperville rt 59 and 95th branch","2863 W 95TH ST, UNIT 151","Will","IL",60564
"2604","Sucursal","south naperville branch","4911 SOUTH ILLINOIS HIGHWAY 59","Will","IL",60564
"2605","Sucursal","wacker drive branch","35 WEST WACKER DRIVE","Cook","IL",60601
"2606","Sucursal","michigan & randolph baning center branch","150 NORTH MICHIGAN AVENUE","Cook","IL",60601
"2607","Sucursal","lakeshore east banking center branch","340 EAST RANDOLPH STREET","Cook","IL",60601
"2608","Sucursal","la salle st north branch","2 N LA SALLE ST","Cook","IL",60602
"2609","Sucursal","chicago's main office branch","10 SOUTH DEARBORN STREET","Cook","IL",60603
"2610","Sucursal","wabash and adams branch","55 E MONROE","Cook","IL",60603
"2611","Sucursal","chicago board of trade banking center branch","141 W JACKSON BLVD","Cook","IL",60604
"2612","Sucursal","michigan & jackson bnkg ctr branch","300 SOUTH MICHIGAN AVENUE","","IL",60604
"2613","Sucursal","south loop banking center branch","850 SOUTH WABASH","","IL",60605
"2614","Sucursal","printers row branch","550 S DEARBORN","","IL",60605
"2615","Sucursal","cme branch","30 SOUTH WACKER DRIVE","","IL",60606
"2616","Sucursal","south riverside banking center branch","300 SOUTH RIVERSIDE","","IL",60606
"2617","Sucursal","jackson and wells branch","200 WEST JACKSON BOULEVARD","Cook","IL",60606
"2618","Sucursal","chicago branch","227 WEST MONROE STREET, SUITE 2800","Cook","IL",60606
"2619","Sucursal","west monroe and franklin branch","230 W MONROE STREET, SUITE 125","Cook","IL",60606
"2620","Sucursal","private banking 300 south riverside branch","420 WEST VAN BUREN STREET","Cook","IL",60606
"2621","Sucursal","roosevelt & canal jewel branch","1340 SOUTH CANAL STREET","Cook","IL",60607
"2622","Sucursal","west loop banking center branch","923 WEST WASHINGTON BOULEVARD","Cook","IL",60607
"2623","Sucursal","south canal banking center branch","1130 SOUTH CANAL STREET","Cook","IL",60607
"2624","Sucursal","taylor and may banking center branch","1130 WEST TAYLOR STREET","Cook","IL",60607
"2625","Sucursal","pilsen banking center branch","2228 SOUTH WESTERN AVENUE","Cook","IL",60608
"2626","Sucursal","ashland and roosevelt","1225 SOUTH ASHLAND AVENUE","Cook","IL",60608
"2627","Sucursal","back of the yards banking center branch","4809 SOUTH ASHLAND AVENUE","Cook","IL",60609
"2628","Sucursal","near north branch","1122 NORTH CLARK STREET","Cook","IL",60610
"2629","Sucursal","old town banking center branch","1350 NORTH WELLS STREET","Cook","IL",60610
"2630","Sucursal","chicago - state & division branch","1200 N STATE PKWY","Cook","IL",60610
"2631","Sucursal","chicago - north & larrabee branch","609 W NORTH AVENUE","Cook","IL",60610
"2632","Sucursal","state and delaware branch","902 N STATE ST","Cook","IL",60610
"2633","Sucursal","michigan avenue branch","605 NORTH MICHIGAN AVENUE","Cook","IL",60611
"2634","Sucursal","hancock center branch","875 NORTH MICHIGAN AVENUE","Cook","IL",60611
"2635","Sucursal","streeterville banking center branch","355 EAST ILLINOIS STREET","Cook","IL",60611
"2636","Sucursal","western & madison branch","2317 WEST MADISON STREET","Cook","IL",60612
"2637","Sucursal","north wrigleyville banking center branch","3714 NORTH BROADWAY STREET","Cook","IL",60613
"2638","Sucursal","southport/waveland/addison banking center branch","3730 NORTH SOUTHPORT","Cook","IL",60613
"2639","Sucursal","lincoln byron banking center branch","3868 NORTH LINCOLN AVENUE","Cook","IL",60613
"2640","Sucursal","irving park & sheridan banking branch","3956 NORTH SHERIDAN","Cook","IL",60613
"2641","Sucursal","north broadway and sheridan branch","4356 N BROADWAY ROAD","Cook","IL",60613
"2642","Sucursal","lincoln park branch","2170 NORTH CLYBOURN AVENUE","Cook","IL",60614
"2643","Sucursal","lincoln park central banking center branch","2501 NORTH CLARK STREET","Cook","IL",60614
"2644","Sucursal","north halsted banking center branch","2603 NORTH HALSTED","Cook","IL",60614
"2645","Sucursal","fullerton and wood banking center branch","1757 WEST FULLERTON","Cook","IL",60614
"2646","Sucursal","north wells branch","1700 NORTH WELLS STREET","Cook","IL",60614
"2647","Sucursal","sheffield & armitage banking center branch","935 WEST ARMITAGE AVENUE","Cook","IL",60614
"2648","Sucursal","chicago - clybourn square branch","2790 N. CLYBOURN AVENUE","Cook","IL",60614
"2649","Sucursal","hyde park banking center branch","1204 EAST 53RD STREET","Cook","IL",60615
"2650","Sucursal","state and archer banking center branch","1934 SOUTH STATE STREET","Cook","IL",60616
"2651","Sucursal","bridgeport halsted branch","757 WEST 35TH STREET","Cook","IL",60616
"2652","Sucursal","jeffery manor branch","1910 EAST 95TH STREET","Cook","IL",60617
"2653","Sucursal","commercial ave branch","9138 SOUTH COMMERCIAL AVENUE","Cook","IL",60617
"2654","Sucursal","irving and kedzie branch","3204 WEST IRVING PARK ROAD","Cook","IL",60618
"2655","Sucursal","western & addison branch","3531 N WESTERN AVENUE","Cook","IL",60618
"2656","Sucursal","chicago - belmont plaza branch","3339 W BELMONT AVENUE","Cook","IL",60618
"2657","Sucursal","elston plaza branch","3225 WEST ADDISON ST","Cook","IL",60618
"2658","Sucursal","chicago - chatham village square branch","712 E 87TH STREET, SUITE D2","Cook","IL",60619
"2659","Sucursal","stewart and 83rd branch","353 WEST 83RD STREET","Cook","IL",60620
"2660","Sucursal","bucktown banking center branch","1849 WEST NORTH AVENUE","Cook","IL",60622
"2661","Sucursal","milwaukee ashland banking center branch","1230 NORTH MILWAUKEE AVENUE","Cook","IL",60622
"2662","Sucursal","damen & division branch","1959 W DIVISION STREET","Cook","IL",60622
"2663","Sucursal","little village branch","3856 WEST 26TH STREET","Cook","IL",60623
"2664","Sucursal","cermak branch","3101 WEST CERMAK ROAD","Cook","IL",60623
"2665","Sucursal","lawrence and kedzie banking center branch","4843 NORTH KEDZIE AVENUE","Cook","IL",60625
"2666","Sucursal","lincoln square banking center branch","4711 NORTH LINCOLN AVENUE","Cook","IL",60625
"2667","Sucursal","lincoln and summerdale branch","5341 N LINCOLN AVENUE","Cook","IL",60625
"2668","Sucursal","loyola branch","6415 NORTH SHERIDAN ROAD","Cook","IL",60626
"2669","Sucursal","chicago - lincoln & wilson branch","1791 W HOWARD STREET","Cook","IL",60626
"2670","Sucursal","ridge and pratt blvd branch","6740 N RIDGE BLVD","Cook","IL",60626
"2671","Sucursal","chicago - 117th & halsted branch","11721 S HALSTED STREET","Cook","IL",60628
"2672","Sucursal","chicago - 103rd & michigan branch","92 E 103RD STREET","Cook","IL",60628
"2673","Sucursal","north pulaski banking center branch","4824 N PULASKI RD","Cook","IL",60630
"2674","Sucursal","jefferson park banking center branch","4718 NORTH MILWAUKEE AVENUE","Cook","IL",60630
"2675","Sucursal","elston and laramie branch","5352 NORTH ELSTON AVENUE","Cook","IL",60630
"2676","Sucursal","northwest highway harlem banking center branch","6145 NORTH NORTHWEST HIGHWAY","Cook","IL",60631
"2677","Sucursal","archer branch","4363 SOUTH ARCHER AVENUE","Cook","IL",60632
"2678","Sucursal","midway square banking center branch","5137 SOUTH PULASKI ROAD","Cook","IL",60632
"2679","Sucursal","pulaski and 45th branch","4455 SOUTH PULASKI ROAD","Cook","IL",60632
"2680","Sucursal","belmont and central banking center branch","5620 WEST BELMONT AVENUE","Cook","IL",60634
"2681","Sucursal","montrose and central branch","5606 WEST MONTROSE AVENUE","Cook","IL",60634
"2682","Sucursal","western branch","6245 SOUTH WESTERN","Cook","IL",60636
"2683","Sucursal","englewood plaza branch","6940A SOUTH ASHLAND AVENUE","Cook","IL",60636
"2684","Sucursal","stony island branch","6650 SOUTH STONY ISLAND AVENUE","Cook","IL",60637
"2685","Sucursal","s archer avenue branch","5687 S ARCHER AVENUE","Cook","IL",60638
"2686","Sucursal","armitage and cicero banking center branch","1851 NORTH CICERO AVENUE","Cook","IL",60639
"2687","Sucursal","chicago - north & grand branch","4440 W NORTH AVENUE","Cook","IL",60639
"2688","Sucursal","diversey and kilpatrick branch","4645 W DIVERSEY AVE","Cook","IL",60639
"2689","Sucursal","ravenswood branch","1825 WEST LAWRENCE AVENUE","Cook","IL",60640
"2690","Sucursal","andersonville banking center branch","5134 NORTH CLARK STREET","Cook","IL",60640
"2691","Sucursal","uptown banking center branch","1101 WEST LAWRENCE AVENUE","Cook","IL",60640
"2692","Sucursal","clark and gregory branch","5531 N CLARK STREET","Cook","IL",60640
"2693","Sucursal","six corners banking center branch","4854 WEST IRVING PARK ROAD","Cook","IL",60641
"2694","Sucursal","berry plaza banking center branch","3033 NORTH PULASKI ROAD","Cook","IL",60641
"2695","Sucursal","north and sheffield branch","1551 NORTH KINGSBURY STREET","Cook","IL",60642
"2696","Sucursal","beverly banking center branch","2310 WEST 95TH STREET","Cook","IL",60643
"2697","Sucursal","rogers park branch","7015 NORTH WESTERN AVENUE","Cook","IL",60645
"2698","Sucursal","sauganash branch","4145 WEST PETERSON","Cook","IL",60646
"2699","Sucursal","milwaukee avenue branch","5813 NORTH MILWAUKEE AVENUE","Cook","IL",60646
"2700","Sucursal","logan square banking center branch","2235 NORTH MILWAUKEE AVENUE","Cook","IL",60647
"2701","Sucursal","north logan square banking","2639 NORTH MILWAUKEE AVENUE","Cook","IL",60647
"2702","Sucursal","jeffery plaza branch","7131 S JEFFERY, SUITE E","Cook","IL",60649
"2703","Sucursal","chicago - chicago & kedzie branch","800 N KEDZIE AVENUE, SUITE 218","Cook","IL",60651
"2704","Sucursal","79th/cicero branch","4730 WEST 79TH STREET","Cook","IL",60652
"2705","Sucursal","kedzie branch","8340 SOUTH KEDZIE AVENUE","Cook","IL",60652
"2706","Sucursal","bronzeville banking center branch","3500 SOUTH KING DRIVE","Cook","IL",60653
"2707","Sucursal","clark and west chicago banking center branch","71 WEST CHICAGO AVENUE","Cook","IL",60654
"2708","Sucursal","grand and franklin bkg. ctr. branch","230 WEST GRAND AVENUE","Cook","IL",60654
"2709","Sucursal","dearborn and ohio branch","600 NORTH DEARBORN STREET","Cook","IL",60654
"2710","Sucursal","kinzie and clark branch","401 N CLARK ST","Cook","IL",60654
"2711","Sucursal","chicago & larrabee branch","755 NORTH LARRABEE STREET","Cook","IL",60654
"2712","Sucursal","west lakeview branch","3335 NORTH ASHLAND AVENUE","Cook","IL",60657
"2713","Sucursal","east lakeview branch","3032 NORTH CLARK STREET","Cook","IL",60657
"2714","Sucursal","lincoln wellington branch","2968 N LINCOLN AVENUE","Cook","IL",60657
"2715","Sucursal","lincolnwood banking center branch","6350 NORTH MCCORMICK ROAD","Cook","IL",60659
"2716","Sucursal","western and granville banking center branch","6155 NORTH WESTERN AVENUE","Cook","IL",60659
"2717","Sucursal","bryn mawr banking center branch","1055 WEST BRYN MAWR AVENUE","Cook","IL",60660
"2718","Sucursal","edgewater broadway branch","5715 NORTH BROADWAY STREET","Cook","IL",60660
"2719","Sucursal","clinton and adams banking center branch","550 WEST ADAMS STREET","Cook","IL",60661
"2720","Sucursal","des plaines and kinzie branch","330 N DESPLAINES ST","Cook","IL",60661
"2721","Sucursal","chicago trust branch","3 BANK ONE PLAZA","Cook","IL",60670
"2722","Sucursal","cumberland and lawrence banking center branch","5050 NORTH CUMBERLAND AVENUE","Cook","IL",60706
"2723","Sucursal","norridge banking center branch","4223 NORTH HARLEM AVENUE","Cook","IL",60706
"2724","Sucursal","galewood plaza branch","6612 WEST NORTH AVENUE","Cook","IL",60707
"2725","Sucursal","grand and harlem branch","7180 WEST GRAND AVENUE","Cook","IL",60707
"2726","Sucursal","niles branch","8510 WEST GOLF ROAD","Cook","IL",60714
"2727","Sucursal","niles dempster banking center branch","7007 WEST DEMPSTER","Cook","IL",60714
"2728","Sucursal","niles - four flaggs center branch","8205 W GOLF ROAD, SUITE 2","Cook","IL",60714
"2729","Sucursal","greenwood & dempster tony's banking center","8900 NORTH GREENWOOD AVENUE","Cook","IL",60714
"2730","Sucursal","alsip banking center branch","12041 SOUTH PULASKI ROAD","Cook","IL",60803
"2731","Sucursal","evergreen park banking center branch","3157 W. 95TH STREET","Cook","IL",60805
"2732","Sucursal","riverdale - west 144th st branch","255 W 144TH STREET","Cook","IL",60827
"2733","Sucursal","roscoe branch","11440 MAIN ST","Winnebago","IL",61073
"2734","Sucursal","rockford north main branch","3699 NORTH MAIN STREET","Winnebago","IL",61103
"2735","Sucursal","rockford downtown branch","401 EAST STATE STREET","Winnebago","IL",61104
"2736","Sucursal","jefferson drive-up branch","614 E JEFFERSON STREET","Winnebago","IL",61107
"2737","Sucursal","mulford branch","6000 EAST STATE STREET","Winnebago","IL",61108
"2738","Sucursal","harrison branch","4425 HARRISON AVENUE","Winnebago","IL",61108
"2739","Sucursal","loves park branch","7997 NORTH ALPINE ROAD","Winnebago","IL",61111
"2740","Sucursal","city line branch","151 NINETEENTH AVENUE","Rock Island","IL",61265
"2741","Sucursal","moline main branch","501 15TH STREET","Rock Island","IL",61265
"2742","Sucursal","hamilton and jefferson branch","125 NE JEFFERSON AVENUE","Peoria","IL",61602
"2743","Sucursal","sterling plaza-krogers branch","3311 STERLING AVENUE","Peoria","IL",61604
"2744","Sucursal","knoxville branch","7707 NORTH KNOXVILLE AVENUE","Peoria","IL",61614
"2745","Sucursal","evergreen square krogers branch","801 WEST LAKE STREET","Peoria","IL",61614
"2746","Sucursal","bloomington il main branch","2404 EAST OAKLAND","McLean","IL",61701
"2747","Sucursal","bloomington downtown branch","413 E WASHINGTON","McLean","IL",61701
"2748","Sucursal","west market bloomington branch","1703 WEST MARKET STREET","McLean","IL",61701
"2749","Sucursal","urbana downtown branch","405 NORTH BROADWAY","Champaign","IL",61801
"2750","Sucursal","champaign main branch","201 WEST UNIVERSITY AVENUE","Champaign","IL",61820
"2751","Sucursal","county fair branch","303 S MATTIS AVENUE","Champaign","IL",61821
"2752","Sucursal","springfield main branch","ONE EAST OLD STATE CAPITOL PLAZA","Sangamon","IL",62701
"2753","Sucursal","north bank branch","210 NORTH GRAND AVENUE, WEST","Sangamon","IL",62702
"2754","Sucursal","east branch","200 SOUTH DIRKSEN PARKWAY","Sangamon","IL",62703
"2755","Sucursal","springfield west branch","2801 GREENBRIAR","Sangamon","IL",62704
"2756","Sucursal","veterans branch","3783 VETERANS BOULEVARD","Jefferson","LA",70002
"2757","Sucursal","severn branch","3420 SEVERN AVENUE","Jefferson","LA",70002
"2758","Sucursal","roosevelt branch","8923 VETERANS BOULEVARD","Jefferson","LA",70003
"2759","Sucursal","bonnabel branch","1400 VETERANS BOULEVARD","Jefferson","LA",70005
"2760","Sucursal","old metairie branch","1415 METAIRIE ROAD","Jefferson","LA",70005
"2761","Sucursal","des allemands branch","259 HIGHWAY 631 EAST","Lafourche","LA",70030
"2762","Sucursal","west judge perez branch","9109 WEST JUDGE PEREZ DRIVE","St. Bernard","LA",70043
"2763","Sucursal","ormond branch","12515 AIRLINE HIGHWAY","St. Charles","LA",70047
"2764","Sucursal","terrytown branch","2320 BELLE CHASSE","Jefferson","LA",70053
"2765","Sucursal","manhattan boulevard branch","2340 MANHATTAN BOULEVARD","Jefferson","LA",70058
"2766","Sucursal","kenner branch","3540 WILLIAMS BOULEVARD","Jefferson","LA",70065
